day,hour,A_t,D_t
222,23,1,0.0
222,24,1,0.0
223,1,1,0.0
223,2,1,0.0
223,3,1,0.0
223,4,1,0.0
223,5,1,0.0
223,6,1,0.0
223,7,1,0.0
223,8,1,0.0
223,9,1,0.0
223,10,0,0.40801000000000004
223,11,0,0.40021
223,12,1,0.0
223,13,1,0.0
223,14,1,0.0
223,15,0,0.399455
223,16,0,0.585415
223,17,0,0.5310549999999999
223,18,0,0.581085
223,19,0,0.59824
223,20,0,0.509525
223,21,1,0.0
223,22,1,0.0
223,23,1,0.0
223,24,1,0.0
224,1,1,0.0
224,2,1,0.0
224,3,1,0.0
224,4,1,0.0
224,5,1,0.0
224,6,1,0.0
224,7,1,0.0
224,8,1,0.0
224,9,0,0.5733400000000001
224,10,0,0.607865
224,11,0,0.60993
224,12,0,0.44284000000000007
224,13,0,0.43776500000000007
224,14,0,0.441355
224,15,0,0.43973
224,16,1,0.0
224,17,0,0.409945
224,18,0,0.7064050000000001
224,19,0,0.46743500000000004
224,20,0,0.383955
224,21,1,0.0
224,22,1,0.0
224,23,1,0.0
224,24,1,0.0
225,1,1,0.0
225,2,1,0.0
225,3,1,0.0
225,4,1,0.0
225,5,1,0.0
225,6,1,0.0
225,7,1,0.0
225,8,0,0.49819
225,9,1,0.0
225,10,1,0.0
225,11,1,0.0
225,12,1,0.0
225,13,1,0.0
225,14,1,0.0
225,15,1,0.0
225,16,1,0.0
225,17,1,0.0
225,18,1,0.0
225,19,1,0.0
225,20,1,0.0
225,21,1,0.0
225,22,1,0.0
225,23,1,0.0
225,24,1,0.0
226,1,1,0.0
226,2,1,0.0
226,3,1,0.0
226,4,1,0.0
226,5,1,0.0
226,6,1,0.0
226,7,1,0.0
226,8,0,0.45288500000000004
226,9,0,0.50841
226,10,1,0.0
226,11,1,0.0
226,12,1,0.0
226,13,1,0.0
226,14,1,0.0
226,15,0,0.59792
226,16,0,0.662945
226,17,0,0.385645
226,18,1,0.0
226,19,1,0.0
226,20,1,0.0
226,21,1,0.0
226,22,1,0.0
226,23,1,0.0
226,24,1,0.0
227,1,1,0.0
227,2,1,0.0
227,3,1,0.0
227,4,1,0.0
227,5,1,0.0
227,6,1,0.0
227,7,1,0.0
227,8,1,0.0
227,9,1,0.0
227,10,1,0.0
227,11,0,0.41729
227,12,0,0.40961
227,13,1,0.0
227,14,1,0.0
227,15,0,0.5093850000000001
227,16,0,0.953415
227,17,0,0.869845
227,18,1,0.0
227,19,1,0.0
227,20,0,0.52167
227,21,1,0.0
227,22,1,0.0
227,23,1,0.0
227,24,1,0.0
228,1,1,0.0
228,2,1,0.0
228,3,1,0.0
228,4,1,0.0
228,5,1,0.0
228,6,1,0.0
228,7,1,0.0
228,8,1,0.0
228,9,1,0.0
228,10,1,0.0
228,11,1,0.0
228,12,1,0.0
228,13,1,0.0
228,14,1,0.0
228,15,0,0.519805
228,16,0,0.823125
228,17,0,0.8329949999999999
228,18,0,0.6534350000000001
228,19,1,0.0
228,20,1,0.0
228,21,1,0.0
228,22,1,0.0
228,23,1,0.0
228,24,1,0.0
229,1,1,0.0
229,2,1,0.0
229,3,1,0.0
229,4,1,0.0
229,5,1,0.0
229,6,1,0.0
229,7,1,0.0
229,8,1,0.0
229,9,1,0.0
229,10,1,0.0
229,11,1,0.0
229,12,0,0.45764000000000005
229,13,0,0.6264
229,14,0,0.49701
229,15,0,0.443815
229,16,1,0.0
229,17,1,0.0
229,18,1,0.0
229,19,1,0.0
229,20,1,0.0
229,21,1,0.0
229,22,1,0.0
229,23,1,0.0
229,24,1,0.0
230,1,1,0.0
230,2,1,0.0
230,3,1,0.0
230,4,1,0.0
230,5,1,0.0
230,6,1,0.0
230,7,1,0.0
230,8,1,0.0
230,9,1,0.0
230,10,1,0.0
230,11,1,0.0
230,12,1,0.0
230,13,1,0.0
230,14,1,0.0
230,15,1,0.0
230,16,0,0.667515
230,17,0,0.5497650000000001
230,18,1,0.0
230,19,1,0.0
230,20,1,0.0
230,21,1,0.0
230,22,1,0.0
230,23,1,0.0
230,24,1,0.0
231,1,1,0.0
231,2,1,0.0
231,3,1,0.0
231,4,1,0.0
231,5,1,0.0
231,6,1,0.0
231,7,1,0.0
231,8,0,0.62861
231,9,1,0.0
231,10,1,0.0
231,11,0,0.516325
231,12,0,0.555425
231,13,0,0.5079699999999999
231,14,1,0.0
231,15,1,0.0
231,16,1,0.0
231,17,0,0.38624499999999995
231,18,1,0.0
231,19,1,0.0
231,20,1,0.0
231,21,1,0.0
231,22,1,0.0
231,23,1,0.0
231,24,1,0.0
232,1,1,0.0
232,2,1,0.0
232,3,1,0.0
232,4,1,0.0
232,5,1,0.0
232,6,1,0.0
232,7,1,0.0
232,8,0,0.49843499999999996
232,9,0,0.529345
232,10,1,0.0
232,11,1,0.0
232,12,1,0.0
232,13,1,0.0
232,14,1,0.0
232,15,1,0.0
232,16,1,0.0
232,17,1,0.0
232,18,1,0.0
232,19,1,0.0
232,20,1,0.0
232,21,1,0.0
232,22,1,0.0
232,23,1,0.0
232,24,1,0.0
233,1,1,0.0
233,2,1,0.0
233,3,1,0.0
233,4,1,0.0
233,5,1,0.0
233,6,1,0.0
233,7,1,0.0
233,8,1,0.0
233,9,1,0.0
233,10,1,0.0
233,11,1,0.0
233,12,1,0.0
233,13,1,0.0
233,14,1,0.0
233,15,1,0.0
233,16,1,0.0
233,17,1,0.0
233,18,1,0.0
233,19,1,0.0
233,20,0,0.43786500000000006
233,21,1,0.0
233,22,1,0.0
233,23,1,0.0
233,24,1,0.0
234,1,1,0.0
234,2,1,0.0
234,3,1,0.0
234,4,1,0.0
234,5,1,0.0
234,6,1,0.0
234,7,1,0.0
234,8,1,0.0
234,9,0,0.52495
234,10,0,0.46795000000000003
234,11,0,0.42467
234,12,1,0.0
234,13,1,0.0
234,14,1,0.0
234,15,1,0.0
234,16,0,0.4652200000000001
234,17,0,0.729695
234,18,0,0.72827
234,19,0,0.8124750000000001
234,20,0,0.721335
234,21,1,0.0
234,22,0,0.423855
234,23,1,0.0
234,24,1,0.0
235,1,1,0.0
235,2,1,0.0
235,3,1,0.0
235,4,1,0.0
235,5,1,0.0
235,6,1,0.0
235,7,1,0.0
235,8,1,0.0
235,9,1,0.0
235,10,1,0.0
235,11,1,0.0
235,12,1,0.0
235,13,1,0.0
235,14,0,0.41198999999999997
235,15,1,0.0
235,16,0,0.43726
235,17,0,0.458975
235,18,1,0.0
235,19,1,0.0
235,20,1,0.0
235,21,1,0.0
235,22,1,0.0
235,23,1,0.0
235,24,1,0.0
236,1,1,0.0
236,2,1,0.0
236,3,1,0.0
236,4,1,0.0
236,5,1,0.0
236,6,1,0.0
236,7,1,0.0
236,8,1,0.0
236,9,1,0.0
236,10,0,0.40684
236,11,1,0.0
236,12,1,0.0
236,13,1,0.0
236,14,1,0.0
236,15,0,0.38327500000000003
236,16,1,0.0
236,17,0,0.6571000000000001
236,18,0,0.900695
236,19,0,0.94678
236,20,0,0.609655
236,21,0,0.46641
236,22,1,0.0
236,23,0,0.38665999999999995
236,24,0,0.39311500000000005
237,1,1,0.0
237,2,1,0.0
237,3,1,0.0
237,4,1,0.0
237,5,1,0.0
237,6,1,0.0
237,7,0,0.386695
237,8,0,0.42013
237,9,1,0.0
237,10,1,0.0
237,11,1,0.0
237,12,1,0.0
237,13,1,0.0
237,14,1,0.0
237,15,0,0.621735
237,16,0,0.9223399999999999
237,17,0,1.24768
237,18,0,1.0925749999999999
237,19,0,0.60448
237,20,1,0.0
237,21,1,0.0
237,22,1,0.0
237,23,1,0.0
237,24,1,0.0
238,1,1,0.0
238,2,1,0.0
238,3,1,0.0
238,4,1,0.0
238,5,1,0.0
238,6,1,0.0
238,7,1,0.0
238,8,0,0.70111
238,9,0,0.8382550000000001
238,10,0,0.705155
238,11,1,0.0
238,12,1,0.0
238,13,1,0.0
238,14,1,0.0
238,15,0,0.43029000000000006
238,16,1,0.0
238,17,1,0.0
238,18,1,0.0
238,19,1,0.0
238,20,1,0.0
238,21,1,0.0
238,22,0,0.539225
238,23,0,0.5543250000000001
238,24,1,0.0
239,1,1,0.0
239,2,1,0.0
239,3,1,0.0
239,4,1,0.0
239,5,1,0.0
239,6,1,0.0
239,7,1,0.0
239,8,1,0.0
239,9,1,0.0
239,10,1,0.0
239,11,1,0.0
239,12,1,0.0
239,13,1,0.0
239,14,1,0.0
239,15,0,0.40716500000000005
239,16,0,0.633175
239,17,0,0.7425499999999999
239,18,0,0.6330899999999999
239,19,0,0.46563000000000004
239,20,0,0.46657000000000004
239,21,1,0.0
239,22,1,0.0
239,23,1,0.0
239,24,1,0.0
240,1,1,0.0
240,2,1,0.0
240,3,1,0.0
240,4,1,0.0
240,5,1,0.0
240,6,1,0.0
240,7,1,0.0
240,8,1,0.0
240,9,0,0.46620999999999996
240,10,0,0.469455
240,11,0,0.6713049999999999
240,12,0,0.43981500000000007
240,13,1,0.0
240,14,1,0.0
240,15,1,0.0
240,16,1,0.0
240,17,0,0.45165999999999995
240,18,0,0.477245
240,19,0,0.40207
240,20,1,0.0
240,21,1,0.0
240,22,1,0.0
240,23,1,0.0
240,24,1,0.0
241,1,1,0.0
241,2,1,0.0
241,3,1,0.0
241,4,1,0.0
241,5,1,0.0
241,6,1,0.0
241,7,1,0.0
241,8,1,0.0
241,9,0,0.42701
241,10,0,0.46911
241,11,0,0.69922
241,12,0,0.5027900000000001
241,13,1,0.0
241,14,1,0.0
241,15,1,0.0
241,16,1,0.0
241,17,0,0.44156
241,18,1,0.0
241,19,1,0.0
241,20,1,0.0
241,21,1,0.0
241,22,1,0.0
241,23,1,0.0
241,24,1,0.0
242,1,1,0.0
242,2,1,0.0
242,3,1,0.0
242,4,1,0.0
242,5,1,0.0
242,6,1,0.0
242,7,1,0.0
242,8,1,0.0
242,9,1,0.0
242,10,1,0.0
242,11,1,0.0
242,12,1,0.0
242,13,1,0.0
242,14,0,0.453555
242,15,0,0.58014
242,16,0,0.57591
242,17,1,0.0
242,18,1,0.0
242,19,1,0.0
242,20,1,0.0
242,21,1,0.0
242,22,1,0.0
242,23,1,0.0
242,24,1,0.0
243,1,1,0.0
243,2,1,0.0
243,3,1,0.0
243,4,1,0.0
243,5,1,0.0
243,6,1,0.0
243,7,1,0.0
243,8,1,0.0
243,9,1,0.0
243,10,1,0.0
243,11,1,0.0
243,12,1,0.0
243,13,1,0.0
243,14,0,0.401505
243,15,0,0.48129500000000003
243,16,0,0.652855
243,17,0,0.624165
243,18,0,0.603515
243,19,1,0.0
243,20,1,0.0
243,21,1,0.0
243,22,1,0.0
243,23,1,0.0
243,24,1,0.0
244,1,1,0.0
244,2,1,0.0
244,3,1,0.0
244,4,1,0.0
244,5,1,0.0
244,6,1,0.0
244,7,1,0.0
244,8,1,0.0
244,9,1,0.0
244,10,1,0.0
244,11,0,0.57277
244,12,1,0.0
244,13,0,0.399345
244,14,1,0.0
244,15,0,0.43829
244,16,0,0.5444100000000001
244,17,1,0.0
244,18,0,0.6286200000000001
244,19,0,0.5182800000000001
244,20,0,0.44941000000000003
244,21,1,0.0
244,22,1,0.0
244,23,1,0.0
244,24,1,0.0
245,1,1,0.0
245,2,1,0.0
245,3,1,0.0
245,4,1,0.0
245,5,1,0.0
245,6,1,0.0
245,7,1,0.0
245,8,1,0.0
245,9,0,0.45553
245,10,1,0.0
245,11,0,0.599645
245,12,0,0.6231949999999999
245,13,0,0.5277850000000001
245,14,0,0.54023
245,15,0,0.6794549999999999
245,16,0,0.49283499999999997
245,17,0,0.4391
245,18,1,0.0
245,19,0,0.8704999999999999
245,20,0,0.8182649999999999
245,21,0,0.503005
245,22,1,0.0
245,23,0,0.45468
245,24,1,0.0
246,1,1,0.0
246,2,1,0.0
246,3,1,0.0
246,4,1,0.0
246,5,1,0.0
246,6,1,0.0
246,7,1,0.0
246,8,1,0.0
246,9,0,0.389855
246,10,0,0.40023000000000003
246,11,1,0.0
246,12,1,0.0
246,13,0,0.38547
246,14,1,0.0
246,15,1,0.0
246,16,1,0.0
246,17,0,0.403455
246,18,0,0.45380499999999996
246,19,1,0.0
246,20,0,0.41960000000000003
246,21,1,0.0
246,22,1,0.0
246,23,1,0.0
246,24,1,0.0
247,1,1,0.0
247,2,1,0.0
247,3,1,0.0
247,4,1,0.0
247,5,1,0.0
247,6,1,0.0
247,7,1,0.0
247,8,1,0.0
247,9,0,0.5069300000000001
247,10,0,0.86027
247,11,0,0.57864
247,12,0,0.456175
247,13,1,0.0
247,14,1,0.0
247,15,1,0.0
247,16,1,0.0
247,17,1,0.0
247,18,1,0.0
247,19,0,0.823435
247,20,0,1.23911
247,21,0,0.985715
247,22,0,0.593005
247,23,1,0.0
247,24,1,0.0
248,1,1,0.0
248,2,1,0.0
248,3,1,0.0
248,4,1,0.0
248,5,1,0.0
248,6,1,0.0
248,7,1,0.0
248,8,1,0.0
248,9,1,0.0
248,10,1,0.0
248,11,1,0.0
248,12,1,0.0
248,13,1,0.0
248,14,1,0.0
248,15,0,0.486295
248,16,0,0.44681
248,17,1,0.0
248,18,1,0.0
248,19,1,0.0
248,20,0,0.3968
248,21,1,0.0
248,22,0,0.57412
248,23,0,0.462455
248,24,1,0.0
249,1,1,0.0
249,2,1,0.0
249,3,1,0.0
249,4,1,0.0
249,5,1,0.0
249,6,1,0.0
249,7,1,0.0
249,8,1,0.0
249,9,1,0.0
249,10,1,0.0
249,11,1,0.0
249,12,1,0.0
249,13,0,0.51446
249,14,0,0.46842000000000006
249,15,1,0.0
249,16,1,0.0
249,17,1,0.0
249,18,1,0.0
249,19,1,0.0
249,20,1,0.0
249,21,0,0.386695
249,22,0,0.38927
249,23,1,0.0
249,24,1,0.0
250,1,1,0.0
250,2,1,0.0
250,3,1,0.0
250,4,1,0.0
250,5,1,0.0
250,6,1,0.0
250,7,1,0.0
250,8,1,0.0
250,9,1,0.0
250,10,1,0.0
250,11,1,0.0
250,12,1,0.0
250,13,1,0.0
250,14,1,0.0
250,15,1,0.0
250,16,1,0.0
250,17,1,0.0
250,18,0,0.40671999999999997
250,19,0,0.58503
250,20,0,0.544165
250,21,0,0.38716
250,22,1,0.0
250,23,1,0.0
250,24,1,0.0
251,1,1,0.0
251,2,1,0.0
251,3,1,0.0
251,4,1,0.0
251,5,1,0.0
251,6,1,0.0
251,7,1,0.0
251,8,1,0.0
251,9,0,0.49605999999999995
251,10,0,0.42247
251,11,1,0.0
251,12,1,0.0
251,13,1,0.0
251,14,1,0.0
251,15,1,0.0
251,16,1,0.0
251,17,1,0.0
251,18,1,0.0
251,19,1,0.0
251,20,1,0.0
251,21,1,0.0
251,22,1,0.0
251,23,1,0.0
251,24,1,0.0
252,1,1,0.0
252,2,1,0.0
252,3,1,0.0
252,4,1,0.0
252,5,1,0.0
252,6,1,0.0
252,7,1,0.0
252,8,1,0.0
252,9,1,0.0
252,10,1,0.0
252,11,1,0.0
252,12,0,0.442795
252,13,0,0.47479999999999994
252,14,0,0.58827
252,15,0,0.537625
252,16,1,0.0
252,17,1,0.0
252,18,0,0.410925
252,19,1,0.0
252,20,1,0.0
252,21,1,0.0
252,22,1,0.0
252,23,1,0.0
252,24,1,0.0
253,1,1,0.0
253,2,1,0.0
253,3,1,0.0
253,4,1,0.0
253,5,1,0.0
253,6,1,0.0
253,7,1,0.0
253,8,1,0.0
253,9,1,0.0
253,10,1,0.0
253,11,1,0.0
253,12,1,0.0
253,13,1,0.0
253,14,1,0.0
253,15,1,0.0
253,16,0,0.46246000000000004
253,17,0,0.5232600000000001
253,18,0,0.65898
253,19,0,0.62909
253,20,0,0.442835
253,21,1,0.0
253,22,1,0.0
253,23,1,0.0
253,24,1,0.0
254,1,1,0.0
254,2,1,0.0
254,3,1,0.0
254,4,1,0.0
254,5,1,0.0
254,6,1,0.0
254,7,1,0.0
254,8,1,0.0
254,9,1,0.0
254,10,0,0.449855
254,11,0,0.6153
254,12,0,0.547545
254,13,1,0.0
254,14,1,0.0
254,15,0,0.5272
254,16,0,0.493795
254,17,1,0.0
254,18,1,0.0
254,19,1,0.0
254,20,1,0.0
254,21,1,0.0
254,22,1,0.0
254,23,1,0.0
254,24,1,0.0
255,1,1,0.0
255,2,1,0.0
255,3,1,0.0
255,4,1,0.0
255,5,1,0.0
255,6,1,0.0
255,7,1,0.0
255,8,1,0.0
255,9,1,0.0
255,10,1,0.0
255,11,0,0.619915
255,12,0,0.5185
255,13,0,0.48213500000000004
255,14,1,0.0
255,15,1,0.0
255,16,1,0.0
255,17,1,0.0
255,18,1,0.0
255,19,1,0.0
255,20,1,0.0
255,21,1,0.0
255,22,1,0.0
255,23,1,0.0
255,24,1,0.0
256,1,1,0.0
256,2,1,0.0
256,3,1,0.0
256,4,1,0.0
256,5,1,0.0
256,6,1,0.0
256,7,1,0.0
256,8,1,0.0
256,9,1,0.0
256,10,1,0.0
256,11,1,0.0
256,12,1,0.0
256,13,1,0.0
256,14,1,0.0
256,15,1,0.0
256,16,1,0.0
256,17,1,0.0
256,18,1,0.0
256,19,1,0.0
256,20,0,0.540565
256,21,1,0.0
256,22,1,0.0
256,23,1,0.0
256,24,1,0.0
257,1,1,0.0
257,2,1,0.0
257,3,1,0.0
257,4,1,0.0
257,5,1,0.0
257,6,1,0.0
257,7,1,0.0
257,8,1,0.0
257,9,1,0.0
257,10,1,0.0
257,11,1,0.0
257,12,0,0.461255
257,13,0,0.52478
257,14,0,0.42247
257,15,0,0.45929499999999995
257,16,0,0.44756
257,17,0,0.688805
257,18,0,0.485595
257,19,1,0.0
257,20,0,0.52832
257,21,0,0.466755
257,22,1,0.0
257,23,1,0.0
257,24,1,0.0
258,1,1,0.0
258,2,1,0.0
258,3,1,0.0
258,4,1,0.0
258,5,1,0.0
258,6,1,0.0
258,7,1,0.0
258,8,1,0.0
258,9,1,0.0
258,10,0,0.41306
258,11,1,0.0
258,12,1,0.0
258,13,1,0.0
258,14,0,0.6237600000000001
258,15,0,0.67794
258,16,0,0.6990999999999999
258,17,0,0.40076500000000004
258,18,0,0.46208
258,19,0,0.64715
258,20,0,0.6784250000000001
258,21,0,0.48599
258,22,1,0.0
258,23,1,0.0
258,24,1,0.0
259,1,1,0.0
259,2,1,0.0
259,3,1,0.0
259,4,1,0.0
259,5,1,0.0
259,6,1,0.0
259,7,1,0.0
259,8,1,0.0
259,9,1,0.0
259,10,0,0.43711
259,11,0,0.590075
259,12,0,0.654135
259,13,1,0.0
259,14,0,0.408115
259,15,0,0.62795
259,16,0,0.416155
259,17,1,0.0
259,18,1,0.0
259,19,0,0.549375
259,20,0,0.38253
259,21,1,0.0
259,22,1,0.0
259,23,1,0.0
259,24,1,0.0
260,1,1,0.0
260,2,1,0.0
260,3,1,0.0
260,4,1,0.0
260,5,1,0.0
260,6,1,0.0
260,7,1,0.0
260,8,1,0.0
260,9,1,0.0
260,10,1,0.0
260,11,1,0.0
260,12,1,0.0
260,13,0,0.38634999999999997
260,14,0,0.5716249999999999
260,15,0,0.6638299999999999
260,16,0,0.883345
260,17,0,0.830805
260,18,0,0.52704
260,19,1,0.0
260,20,0,0.47202500000000003
260,21,0,0.51914
260,22,0,0.45716500000000004
260,23,1,0.0
260,24,1,0.0
261,1,1,0.0
261,2,1,0.0
261,3,1,0.0
261,4,1,0.0
261,5,1,0.0
261,6,1,0.0
261,7,1,0.0
261,8,1,0.0
261,9,1,0.0
261,10,1,0.0
261,11,0,0.52912
261,12,0,0.63961
261,13,1,0.0
261,14,1,0.0
261,15,0,0.38264499999999996
261,16,1,0.0
261,17,0,0.519315
261,18,0,0.61634
261,19,0,0.822925
261,20,0,0.650805
261,21,1,0.0
261,22,1,0.0
261,23,1,0.0
261,24,1,0.0
262,1,1,0.0
262,2,1,0.0
262,3,1,0.0
262,4,1,0.0
262,5,1,0.0
262,6,1,0.0
262,7,1,0.0
262,8,1,0.0
262,9,0,0.5873349999999999
262,10,0,0.62804
262,11,1,0.0
262,12,0,0.494845
262,13,1,0.0
262,14,1,0.0
262,15,0,0.46748999999999996
262,16,0,0.54254
262,17,1,0.0
262,18,1,0.0
262,19,1,0.0
262,20,0,0.525945
262,21,1,0.0
262,22,1,0.0
262,23,1,0.0
262,24,1,0.0
263,1,1,0.0
263,2,1,0.0
263,3,1,0.0
263,4,1,0.0
263,5,1,0.0
263,6,1,0.0
263,7,1,0.0
263,8,1,0.0
263,9,1,0.0
263,10,1,0.0
263,11,0,0.46164
263,12,0,0.453945
263,13,1,0.0
263,14,1,0.0
263,15,1,0.0
263,16,1,0.0
263,17,0,0.404305
263,18,0,0.616815
263,19,0,0.595695
263,20,1,0.0
263,21,1,0.0
263,22,1,0.0
263,23,1,0.0
263,24,1,0.0
264,1,1,0.0
264,2,1,0.0
264,3,1,0.0
264,4,1,0.0
264,5,1,0.0
264,6,1,0.0
264,7,1,0.0
264,8,1,0.0
264,9,1,0.0
264,10,1,0.0
264,11,0,0.41407499999999997
264,12,0,0.614835
264,13,0,0.51918
264,14,1,0.0
264,15,0,0.57059
264,16,0,0.600475
264,17,0,0.835525
264,18,0,1.073235
264,19,0,0.8586450000000001
264,20,0,0.40355
264,21,1,0.0
264,22,1,0.0
264,23,1,0.0
264,24,1,0.0
265,1,1,0.0
265,2,1,0.0
265,3,1,0.0
265,4,1,0.0
265,5,1,0.0
265,6,1,0.0
265,7,1,0.0
265,8,1,0.0
265,9,1,0.0
265,10,0,0.595195
265,11,0,0.527355
265,12,1,0.0
265,13,0,0.410605
265,14,0,0.4370200000000001
265,15,0,0.5328499999999999
265,16,0,0.477315
265,17,1,0.0
265,18,0,0.48433
265,19,0,0.617275
265,20,0,0.53844
265,21,1,0.0
265,22,1,0.0
265,23,1,0.0
265,24,1,0.0
266,1,1,0.0
266,2,1,0.0
266,3,1,0.0
266,4,1,0.0
266,5,1,0.0
266,6,1,0.0
266,7,1,0.0
266,8,1,0.0
266,9,1,0.0
266,10,1,0.0
266,11,1,0.0
266,12,1,0.0
266,13,1,0.0
266,14,1,0.0
266,15,0,0.48558
266,16,1,0.0
266,17,0,0.473855
266,18,1,0.0
266,19,1,0.0
266,20,0,0.482855
266,21,1,0.0
266,22,1,0.0
266,23,1,0.0
266,24,1,0.0
267,1,1,0.0
267,2,1,0.0
267,3,1,0.0
267,4,1,0.0
267,5,1,0.0
267,6,1,0.0
267,7,1,0.0
267,8,0,0.468355
267,9,0,0.395585
267,10,1,0.0
267,11,1,0.0
267,12,1,0.0
267,13,1,0.0
267,14,1,0.0
267,15,1,0.0
267,16,1,0.0
267,17,1,0.0
267,18,1,0.0
267,19,1,0.0
267,20,1,0.0
267,21,1,0.0
267,22,1,0.0
267,23,1,0.0
267,24,1,0.0
268,1,1,0.0
268,2,1,0.0
268,3,1,0.0
268,4,1,0.0
268,5,1,0.0
268,6,1,0.0
268,7,1,0.0
268,8,1,0.0
268,9,1,0.0
268,10,1,0.0
268,11,1,0.0
268,12,1,0.0
268,13,1,0.0
268,14,1,0.0
268,15,1,0.0
268,16,0,0.42869
268,17,0,0.676115
268,18,0,0.59821
268,19,0,0.6548350000000001
268,20,0,0.699265
268,21,1,0.0
268,22,1,0.0
268,23,1,0.0
268,24,1,0.0
269,1,1,0.0
269,2,1,0.0
269,3,1,0.0
269,4,1,0.0
269,5,1,0.0
269,6,1,0.0
269,7,1,0.0
269,8,1,0.0
269,9,1,0.0
269,10,0,0.40845
269,11,0,0.407605
269,12,1,0.0
269,13,1,0.0
269,14,0,0.928875
269,15,0,0.95282
269,16,0,0.7041200000000001
269,17,0,0.40828000000000003
269,18,0,0.57019
269,19,0,0.550845
269,20,0,0.6213150000000001
269,21,1,0.0
269,22,1,0.0
269,23,0,0.40417000000000003
269,24,1,0.0
270,1,0,0.46277499999999994
270,2,1,0.0
270,3,1,0.0
270,4,1,0.0
270,5,1,0.0
270,6,1,0.0
270,7,1,0.0
270,8,1,0.0
270,9,1,0.0
270,10,1,0.0
270,11,1,0.0
270,12,0,0.408635
270,13,0,0.38667500000000005
270,14,1,0.0
270,15,1,0.0
270,16,0,0.38520499999999996
270,17,0,0.501695
270,18,1,0.0
270,19,1,0.0
270,20,1,0.0
270,21,0,0.39629
270,22,1,0.0
270,23,1,0.0
270,24,1,0.0
271,1,1,0.0
271,2,1,0.0
271,3,1,0.0
271,4,1,0.0
271,5,1,0.0
271,6,1,0.0
271,7,1,0.0
271,8,1,0.0
271,9,1,0.0
271,10,1,0.0
271,11,1,0.0
271,12,1,0.0
271,13,1,0.0
271,14,1,0.0
271,15,1,0.0
271,16,1,0.0
271,17,1,0.0
271,18,1,0.0
271,19,1,0.0
271,20,1,0.0
271,21,1,0.0
271,22,1,0.0
271,23,1,0.0
271,24,1,0.0
272,1,1,0.0
272,2,1,0.0
272,3,1,0.0
272,4,1,0.0
272,5,1,0.0
272,6,1,0.0
272,7,1,0.0
272,8,1,0.0
272,9,1,0.0
272,10,1,0.0
272,11,1,0.0
272,12,1,0.0
272,13,1,0.0
272,14,0,0.41611000000000004
272,15,0,0.64292
272,16,0,0.40595
272,17,1,0.0
272,18,1,0.0
272,19,1,0.0
272,20,1,0.0
272,21,1,0.0
272,22,1,0.0
272,23,0,0.40852499999999997
272,24,1,0.0
273,1,1,0.0
273,2,1,0.0
273,3,1,0.0
273,4,1,0.0
273,5,1,0.0
273,6,1,0.0
273,7,1,0.0
273,8,1,0.0
273,9,1,0.0
273,10,1,0.0
273,11,1,0.0
273,12,1,0.0
273,13,0,0.43435
273,14,1,0.0
273,15,0,0.629865
273,16,0,0.842565
273,17,0,0.44390500000000005
273,18,1,0.0
273,19,0,0.40977
273,20,0,0.8025
273,21,0,0.47155
273,22,1,0.0
273,23,1,0.0
273,24,1,0.0
274,1,1,0.0
274,2,1,0.0
274,3,1,0.0
274,4,1,0.0
274,5,1,0.0
274,6,1,0.0
274,7,1,0.0
274,8,1,0.0
274,9,1,0.0
274,10,0,0.51494
274,11,1,0.0
274,12,1,0.0
274,13,1,0.0
274,14,1,0.0
274,15,0,0.521115
274,16,0,0.75476
274,17,0,1.17983
274,18,0,1.14928
274,19,0,0.554165
274,20,0,0.5961
274,21,1,0.0
274,22,1,0.0
274,23,1,0.0
274,24,1,0.0
275,1,1,0.0
275,2,1,0.0
275,3,1,0.0
275,4,1,0.0
275,5,1,0.0
275,6,1,0.0
275,7,1,0.0
275,8,1,0.0
275,9,1,0.0
275,10,1,0.0
275,11,1,0.0
275,12,0,0.470445
275,13,1,0.0
275,14,1,0.0
275,15,0,0.5831000000000001
275,16,0,0.511915
275,17,0,0.40457
275,18,1,0.0
275,19,1,0.0
275,20,0,0.381685
275,21,0,0.42946999999999996
275,22,0,0.42393000000000003
275,23,1,0.0
275,24,1,0.0
276,1,1,0.0
276,2,1,0.0
276,3,1,0.0
276,4,1,0.0
276,5,1,0.0
276,6,1,0.0
276,7,1,0.0
276,8,1,0.0
276,9,1,0.0
276,10,1,0.0
276,11,1,0.0
276,12,1,0.0
276,13,1,0.0
276,14,1,0.0
276,15,1,0.0
276,16,0,0.393165
276,17,0,0.45191000000000003
276,18,0,0.39409
276,19,1,0.0
276,20,1,0.0
276,21,0,0.42921
276,22,1,0.0
276,23,1,0.0
276,24,1,0.0
277,1,1,0.0
277,2,1,0.0
277,3,1,0.0
277,4,1,0.0
277,5,1,0.0
277,6,1,0.0
277,7,1,0.0
277,8,1,0.0
277,9,1,0.0
277,10,1,0.0
277,11,1,0.0
277,12,1,0.0
277,13,1,0.0
277,14,1,0.0
277,15,1,0.0
277,16,1,0.0
277,17,1,0.0
277,18,1,0.0
277,19,1,0.0
277,20,1,0.0
277,21,1,0.0
277,22,1,0.0
277,23,1,0.0
277,24,1,0.0
278,1,1,0.0
278,2,1,0.0
278,3,1,0.0
278,4,1,0.0
278,5,1,0.0
278,6,1,0.0
278,7,1,0.0
278,8,1,0.0
